chrom	startCoord	endCoord	GeneName	strand	GROValue
chrXV	253149	253578	YOL040C	-	0.321
chrXV	254297	254618	YOL039W	+	-0.123
chrXV	255337	256102	YOL038W	+	0.036
chrXV	256745	259031	YOL036W	+	-0.049
chrXV	259923	263205	YOL034W	+	-0.274
chrXV	263475	265086	YOL033W	+	-0.13
chrXV	265429	266170	YOL032W	+	-0.168
chrXV	266264	267530	YOL031C	-	0.424
chrXV	268187	269642	YOL030W	+	0.125
chrXV	269815	270421	YOL029C	-	-0.469
chrXV	270633	271371	YOL028C	-	-0.271
chrXV	272003	273725	YOL027C	-	0.237
chrXV	274012	274354	YOL026C	-	0.415
chrXV	274957	276940	YOL025W	+	-0.4
chrXV	277086	277605	YOL024W	+	-0.03
chrXV	278056	280087	YOL023W	+	-0.249
chrXV	280272	281499	YOL022C	-	-0.443
chrXV	282421	285427	YOL021C	-	-0.023
chrXV	286172	287951	YOL020W	+	-0.448
chrXV	288898	290554	YOL019W	+	0.617
chrXV	290881	292075	YOL018C	-	0.074
chrXV	294777	296121	YOL016C	-	1.254
chrXV	297078	298839	YOL015W	+	0.705
chrXV	299693	300068	YOL014W	+	-0.109
chrXV	301380	303036	YOL013C	-	0.052
chrXV	303579	303984	YOL012C	-	-0.025
chrXV	305349	307410	YOL011W	+	0.823
chrXV	307938	309042	YOL010W	+	-0.675
chrXV	309324	310140	YOL009C	-	0.004
chrXV	310312	310936	YOL008W	+	-0.423
chrXV	311342	312368	YOL007C	-	-0.142
chrXV	313078	315388	YOL006C	-	-0.286
chrXV	315813	316176	YOL005C	-	-0.137
chrXV	316938	321549	YOL004W	+	0.2
chrXV	321858	322995	YOL003C	-	0
chrXV	323411	324365	YOL002C	-	-0.294
chrXV	325249	326131	YOL001W	+	0.281
chrXV	326832	329034	YOR001W	+	-0.251
chrXV	329417	331052	YOR002W	+	0.259
chrXV	331455	332892	YOR003W	+	1.159
chrXV	333592	334357	YOR004W	+	-0.275
chrXV	334509	337344	YOR005C	-	0.325
chrXV	337680	338622	YOR006C	-	-0.845
chrXV	338938	339979	YOR007C	-	-0.005
chrXV	341278	342415	YOR008C	-	-0.1
chrXV	344335	345799	YOR009W	+	0
chrXV	346195	346951	YOR010C	-	0
chrXV	349679	353864	YOR011W	+	0.097
chrXV	356543	356957	YOR012W	+	0.265
chrXV	357674	359948	YOR014W	+	0.009
chrXV	360461	361085	YOR016C	-	0.374
chrXV	361412	363815	YOR017W	+	0.61
chrXV	364369	366883	YOR018W	+	0
chrXV	368127	370320	YOR019W	+	0.114
chrXV	370524	370845	YOR020C	-	0
chrXV	372798	373440	YOR021C	-	-0.476
chrXV	373710	375858	YOR022C	-	-0.153
chrXV	376012	377713	YOR023C	-	0.185
chrXV	378219	379563	YOR025W	+	-0.334
chrXV	379781	380807	YOR026W	+	0.057
chrXV	381053	382823	YOR027W	+	-0.175
chrXV	383533	384421	YOR028C	-	0.83
chrXV	386825	388685	YOR030W	+	0.074
chrXV	389213	389423	YOR031W	+	0.432
chrXV	389771	391076	YOR032C	-	0.562
chrXV	392416	394525	YOR033C	-	-0.164
chrXV	394837	397087	YOR034C	-	0.214
chrXV	397735	400105	YOR035C	-	0.694
chrXV	400348	401215	YOR036W	+	0.33
chrXV	401555	402656	YOR037W	+	0.16
chrXV	402761	405389	YOR038C	-	0.076
chrXV	405768	406545	YOR039W	+	-0.219
chrXV	407064	407922	YOR040W	+	-0.505
chrXV	408425	409661	YOR042W	+	-0.021
chrXV	410870	412331	YOR043W	+	-0.423
chrXV	413007	413481	YOR044W	+	0.675
chrXV	413852	414038	YOR045W	+	-0.102
chrXV	414459	415908	YOR046C	-	-0.441
chrXV	416347	417682	YOR047C	-	-0.358
chrXV	418630	421651	YOR048C	-	-0.191
chrXV	422668	423733	YOR049C	-	0.392
chrXV	424846	426085	YOR051C	-	-0.292
chrXV	426772	427225	YOR052C	-	0.26
chrXV	427833	429858	YOR054C	-	0.036
chrXV	430247	431627	YOR056C	-	-0.72
chrXV	432186	433374	YOR057W	+	-0.111
chrXV	433688	436346	YOR058C	-	-0.453
chrXV	438906	440259	YOR059C	-	-0.035
chrXV	440390	441164	YOR060C	-	-0.01
chrXV	441534	442554	YOR061W	+	-0.089
chrXV	442725	443532	YOR062C	-	0.832
chrXV	444686	445850	YOR063W	+	0.099
chrXV	446079	446739	YOR064C	-	0.058
chrXV	447439	448369	YOR065W	+	0.641
chrXV	449436	451326	YOR066W	+	-0.293
chrXV	451729	453463	YOR067C	-	-0.048
chrXV	453768	455796	YOR069W	+	-0.045
chrXV	453869	454214	YOR068C	-	0
chrXV	455907	457821	YOR070C	-	0.009
chrXV	459480	461277	YOR071C	-	-0.104
chrXV	464771	466544	YOR073W	+	-0.297
chrXV	466675	467590	YOR074C	-	0.309
chrXV	468212	469253	YOR075W	+	-0.007
chrXV	469377	471621	YOR076C	-	0.253
chrXV	471899	472598	YOR077W	+	0.028
chrXV	472725	473370	YOR078W	+	-0.598
chrXV	473475	474417	YOR079C	-	0.349
chrXV	474594	476793	YOR080W	+	0.403
chrXV	479533	480421	YOR083W	+	-0.237
chrXV	480587	481751	YOR084W	+	-0.07
chrXV	482033	483086	YOR085W	+	0.039
chrXV	483219	486780	YOR086C	-	-0.019
chrXV	487707	489735	YOR087W	+	-0.054
chrXV	490196	490829	YOR089C	-	-0.32
chrXV	491123	492842	YOR090C	-	-0.039
chrXV	493433	494471	YOR091W	+	-0.536
chrXV	495127	496969	YOR092W	+	0.086
chrXV	497506	502453	YOR093C	-	0.009
chrXV	502795	503347	YOR094W	+	-0.642
chrXV	503552	504329	YOR095C	-	-0.598
chrXV	505794	506768	YOR096W	+	-0.517
chrXV	506978	507506	YOR097C	-	-0.114
chrXV	507948	511179	YOR098C	-	-0.39
chrXV	511825	513007	YOR099W	+	0.057
chrXV	513295	514279	YOR100C	-	0.36
chrXV	515244	516174	YOR101W	+	-0.882
chrXV	516449	516842	YOR103C	-	0.464
chrXV	517642	518491	YOR104W	+	0.378
chrXV	519121	519973	YOR106W	+	0.041
chrXV	521353	522283	YOR107W	+	-0.487
chrXV	523027	524842	YOR108W	+	-0.633
chrXV	525278	528602	YOR109W	+	0.054
chrXV	528941	530249	YOR110W	+	0.057
chrXV	530429	531128	YOR111W	+	0.449
chrXV	531508	533794	YOR112W	+	-0.41
chrXV	537570	538455	YOR114W	+	0
chrXV	538659	539466	YOR115C	-	0.287
chrXV	539763	544146	YOR116C	-	-0.106
chrXV	545029	546334	YOR117W	+	0.141
chrXV	546857	548561	YOR118W	+	-0.148
chrXV	548792	550247	YOR119C	-	-0.625
chrXV	551114	552053	YOR120W	+	1.465
chrXV	552298	552888	YOR122C	-	0.152
chrXV	553176	554571	YOR123C	-	-0.58
chrXV	554824	558643	YOR124C	-	0.165
chrXV	559030	559732	YOR125C	-	-0.173
chrXV	559961	560678	YOR126C	-	0.352
chrXV	561170	564194	YOR127W	+	0.132
chrXV	564476	566192	YOR128C	-	-0.525
chrXV	566877	569559	YOR129C	-	-0.019
chrXV	569929	570808	YOR130C	-	-0.231
chrXV	572182	572839	YOR131C	-	-0.215
chrXV	573175	574831	YOR132W	+	0.041
chrXV	575098	577627	YOR133W	+	0.269
chrXV	578564	579794	YOR134W	+	1.526
chrXV	580250	581360	YOR136W	+	-1.35
chrXV	581813	583682	YOR137C	-	-0.023
chrXV	584309	586325	YOR138C	-	0.295
chrXV	586981	589282	YOR140W	+	-0.167
chrXV	589942	592588	YOR141C	-	-0.09
chrXV	593057	594047	YOR142W	+	0.065
chrXV	601383	602343	YOR143C	-	-0.53
chrXV	602717	605093	YOR144C	-	-0.727
chrXV	605347	606172	YOR145C	-	-0.347
chrXV	606607	608476	YOR147W	+	0.127
chrXV	608640	609198	YOR148C	-	-0.024
chrXV	609838	611389	YOR149C	-	0.036
chrXV	611999	612491	YOR150W	+	0.174
chrXV	612997	616672	YOR151C	-	-0.629
chrXV	617518	618289	YOR152C	-	0.812
chrXV	619840	624376	YOR153W	+	0.262
chrXV	624729	626493	YOR154W	+	-0.131
chrXV	626628	627981	YOR155C	-	-0.115
chrXV	628360	630541	YOR156C	-	0.051
chrXV	630966	631752	YOR157C	-	-0.01
chrXV	632164	633121	YOR158W	+	-0.033
chrXV	633282	633567	YOR159C	-	0
chrXV	633839	636758	YOR160W	+	-0.618
chrXV	636939	638559	YOR161C	-	0.258
chrXV	639560	641993	YOR162C	-	-0.036
chrXV	642741	643308	YOR163W	+	0.085
chrXV	643394	644333	YOR164C	-	-0.238
chrXV	644566	646897	YOR165W	+	-0.206
chrXV	647126	648503	YOR166C	-	-0.574
chrXV	648804	649008	YOR167C	-	0.011
chrXV	649303	651733	YOR168W	+	-0.54
chrXV	652010	653885	YOR171C	-	0.343
chrXV	654210	656571	YOR172W	+	0.102
chrXV	657264	658326	YOR173W	+	1.015
chrXV	658747	659602	YOR174W	+	-0.273
chrXV	659815	661675	YOR175C	-	-0.209
chrXV	662401	663583	YOR176W	+	-0.341
chrXV	665785	667180	YOR177C	-	0.257
chrXV	667860	670242	YOR178C	-	0.099
chrXV	671845	672412	YOR179C	-	-0.411
chrXV	674352	675168	YOR180C	-	-0.131
chrXV	675939	677841	YOR181W	+	-0.337
chrXV	678191	678794	YOR182C	-	-0.094
chrXV	679357	680545	YOR184W	+	-0.085
chrXV	681444	682107	YOR185C	-	1.039
chrXV	683111	683546	YOR186W	+	0
chrXV	684030	685344	YOR187W	+	0.208
chrXV	685767	689181	YOR188W	+	-0.826
chrXV	689624	689975	YOR189W	+	-0.631
chrXV	690695	692033	YOR190W	+	0.047
chrXV	692475	697335	YOR191W	+	0.159
chrXV	698768	700568	YOR192C	-	0.174
chrXV	710446	711577	YOR193W	+	0.099
chrXV	711683	712544	YOR194C	-	0.212
chrXV	712866	715332	YOR195W	+	0.745
chrXV	715593	716838	YOR196C	-	-0.461
chrXV	717086	718385	YOR197W	+	0.011
chrXV	718653	720066	YOR198C	-	0.157
chrXV	720470	721709	YOR201C	-	-0.157
chrXV	721946	722609	YOR202W	+	0
chrXV	722911	724726	YOR204W	+	-0.149
chrXV	725564	727235	YOR205C	-	-0.459
chrXV	727512	729645	YOR206W	+	-0.424
chrXV	730008	733458	YOR207C	-	-0.165
chrXV	733925	736178	YOR208W	+	1.045
chrXV	736437	737727	YOR209C	-	-0.217
chrXV	738320	738533	YOR210W	+	-0.778
chrXV	742910	744182	YOR212W	+	-0.242
chrXV	744535	745282	YOR213C	-	0.137
chrXV	745593	746304	YOR214C	-	0
chrXV	746725	747283	YOR215C	-	-0.232
chrXV	747525	748980	YOR216C	-	-0.365
chrXV	749301	751887	YOR217W	+	-0.403
chrXV	752214	755010	YOR219C	-	0.006
chrXV	755328	756126	YOR220W	+	0.588
chrXV	756476	757559	YOR221C	-	0.167
chrXV	758330	759254	YOR222W	+	0.251
chrXV	759782	760661	YOR223W	+	-0.121
chrXV	760825	761266	YOR224C	-	-0.56
chrXV	761614	762085	YOR226C	-	-1.207
chrXV	762825	766566	YOR227W	+	0.602
chrXV	766869	767778	YOR228C	-	0.442
chrXV	768409	769813	YOR229W	+	-0.296
chrXV	770800	772114	YOR230W	+	0.134
chrXV	772601	774128	YOR231W	+	0.213
chrXV	774573	775260	YOR232W	+	-0.275
chrXV	775846	778249	YOR233W	+	-0.82
chrXV	778555	779406	YOR234C	-	-0.192
chrXV	780906	781542	YOR236W	+	-0.02
chrXV	781994	783299	YOR237W	+	-0.89
chrXV	783677	784589	YOR238W	+	0.026
chrXV	784857	786745	YOR239W	+	-0.077
chrXV	786995	788642	YOR241W	+	-0.186
chrXV	788742	789858	YOR242C	-	0.134
chrXV	790211	792242	YOR243C	-	-0.537
chrXV	792531	793869	YOR244W	+	-0.078
chrXV	794076	795333	YOR245C	-	-0.089
chrXV	795801	796794	YOR246C	-	0.172
chrXV	797676	798309	YOR247W	+	-0.06
chrXV	798674	800732	YOR249C	-	0
chrXV	800970	802308	YOR250C	-	-0.339
chrXV	802550	803465	YOR251C	-	-0.187
chrXV	803667	804205	YOR252W	+	-0.619
chrXV	804378	804909	YOR253W	+	-0.505
chrXV	805033	807025	YOR254C	-	-0.314
chrXV	807272	808109	YOR255W	+	0
chrXV	808255	810685	YOR256C	-	-0.077
chrXV	811009	811495	YOR257W	+	-0.289
chrXV	811672	812326	YOR258W	+	0.555
chrXV	812396	813710	YOR259C	-	-0.167
chrXV	813985	815722	YOR260W	+	-0.207
chrXV	815916	816933	YOR261C	-	-0.19
chrXV	817293	818337	YOR262W	+	-0.145
chrXV	818867	820160	YOR264W	+	-0.463
chrXV	820455	820776	YOR265W	+	-0.113
chrXV	821024	822296	YOR266W	+	0.275
chrXV	822589	824869	YOR267C	-	0
chrXV	825535	825934	YOR268C	-	0.668
chrXV	826386	827871	YOR269W	+	-0.07
chrXV	828053	830576	YOR270C	-	0.101
chrXV	831060	832044	YOR271C	-	-0.376
chrXV	832814	834197	YOR272W	+	-0.553
chrXV	834453	836433	YOR273C	-	2.587
chrXV	837675	838962	YOR274W	+	0.263
chrXV	839085	841071	YOR275C	-	0.221
chrXV	841334	841820	YOR276W	+	-0.434
chrXV	842818	843646	YOR278W	+	-0.185
chrXV	843699	844632	YOR279C	-	-0.217
chrXV	844993	845794	YOR280C	-	0.273
chrXV	846270	847131	YOR281C	-	-0.127
chrXV	847454	848147	YOR283W	+	-0.047
chrXV	848479	849211	YOR284W	+	0.461
chrXV	849636	850056	YOR285W	+	0.441
chrXV	850281	850731	YOR286W	+	-0.14
chrXV	850938	851841	YOR287C	-	-0.776
chrXV	852122	853079	YOR288C	-	0.249
chrXV	853358	854114	YOR289W	+	0.581
chrXV	855148	860260	YOR290C	-	-0.261
chrXV	861176	865595	YOR291W	+	-0.08
chrXV	865654	866584	YOR292C	-	0.312
chrXV	867099	867854	YOR293W	+	-0.302
chrXV	868341	868953	YOR294W	+	-0.657
chrXV	869209	869896	YOR295W	+	-0.27
chrXV	870203	874073	YOR296W	+	-0.062
chrXV	874744	875323	YOR297C	-	-0.063
chrXV	875600	877040	YOR298W	+	0
chrXV	877231	877689	YOR298C-A	-	0.064
chrXV	878438	880679	YOR299W	+	0.389
chrXV	880968	882276	YOR301W	+	-0.404
chrXV	882902	884138	YOR303W	+	0.156
chrXV	884517	887880	YOR304W	+	-0.488
chrXV	888523	888754	YOR304C-A	-	-0.326
chrXV	889025	889754	YOR305W	+	-0.281
chrXV	889870	891436	YOR306C	-	0.821
chrXV	892734	894096	YOR307C	-	-0.147
chrXV	894627	896391	YOR308C	-	-0.411
chrXV	896828	898364	YOR310C	-	-0.135
chrXV	899059	899932	YOR311C	-	0.286
chrXV	900253	901198	YOR312C	-	-0.125
chrXV	901861	902878	YOR313C	-	0.176
chrXV	904763	905804	YOR315W	+	-1.145
chrXV	906239	907559	YOR316C	-	-0.064
chrXV	912825	913467	YOR319W	+	0.105
chrXV	913622	915098	YOR320C	-	0.189
chrXV	916033	918295	YOR321W	+	0.427
chrXV	918609	921066	YOR322C	-	0.142
chrXV	921538	922909	YOR323C	-	-0.072
chrXV	923235	925044	YOR324C	-	-0.095
chrXV	925724	930449	YOR326W	+	0
chrXV	930737	931085	YOR327C	-	0.245
chrXV	931806	936501	YOR328W	+	0.176
chrXV	936734	939353	YOR329C	-	0.244
chrXV	939624	943389	YOR330C	-	-0.295
chrXV	943659	944361	YOR332W	+	0.144
chrXV	944599	946012	YOR334W	+	0.112
chrXV	946236	949113	YOR335C	-	-0.19
chrXV	949776	953874	YOR336W	+	0.112
chrXV	954347	956627	YOR337W	+	0.065
chrXV	956901	957993	YOR338W	+	0.188
chrXV	958365	958836	YOR339C	-	0.108
chrXV	959205	960186	YOR340C	-	-0.595
chrXV	966669	967629	YOR342C	-	-0.465
chrXV	977197	978073	YOR344C	-	-0.073
chrXV	984945	986466	YOR347C	-	0.881
chrXV	986902	988786	YOR348C	-	2.855
chrXV	989792	992837	YOR349W	+	0.408
chrXV	992867	994859	YOR350C	-	0.076
chrXV	995021	996515	YOR351C	-	0.389
chrXV	997216	998248	YOR352W	+	0.242
chrXV	998456	1000832	YOR353C	-	0.287
chrXV	1001150	1003229	YOR354C	-	-0.097
chrXV	1005140	1006709	YOR355W	+	-0.069
chrXV	1007224	1009120	YOR356W	+	0.244
chrXV	1009227	1009716	YOR357C	-	0.34
chrXV	1010164	1010893	YOR358W	+	-0.178
chrXV	1011192	1012764	YOR359W	+	-0.085
chrXV	1013244	1014825	YOR360C	-	-0.175
chrXV	1015364	1017656	YOR361C	-	-0.362
chrXV	1017883	1018750	YOR362C	-	0.138
chrXV	1020225	1023216	YOR363C	-	0.373
chrXV	1023464	1025576	YOR365C	-	0
chrXV	1026010	1026613	YOR367W	+	0.077
chrXV	1026846	1028052	YOR368W	+	0.007
chrXV	1028197	1028629	YOR369C	-	0.287
chrXV	1029186	1030998	YOR370C	-	-0.223
chrXV	1031492	1034186	YOR371C	-	-0.034
chrXV	1034810	1036475	YOR372C	-	-0.413
chrXV	1039843	1041403	YOR374W	+	1.509
chrXV	1041681	1043046	YOR375C	-	1.291
chrXV	1046229	1047807	YOR377W	+	0.509
chrXV	1049514	1051062	YOR378W	+	0.361
chrXV	1051293	1052934	YOR380W	+	0.118
chrXV	1055548	1057684	YOR381W	+	0.092
chrXV	1059534	1059996	YOR382W	+	0.523
chrXV	1060444	1061059	YOR383C	-	0.358
chrXV	1061567	1063652	YOR384W	+	-0.114
chrXV	1065046	1065919	YOR385W	+	0.788
chrXV	1066842	1068540	YOR386W	+	0.524
chrXV	1069624	1070245	YOR387C	-	1.047
chrXV	1071796	1072927	YOR388C	-	-0.143
chrXV	1074216	1076091	YOR389W	+	0.842
chrXV	1076787	1077915	YOR390W	+	-0.002
chrXV	1078548	1079262	YOR391C	-	0.616
chrXV	1080279	1081593	YOR393W	+	0.83
chrXV	1082721	1083216	YOR394W	+	0.285
chrXVI	9556	10870	YPL281C	-	0.502
chrXVI	11886	12600	YPL280W	+	1.011
chrXVI	13227	14355	YPL279C	-	-0.091
chrXVI	15052	15355	YPL278C	-	0
chrXVI	15404	16868	YPL277C	-	0
chrXVI	22937	24701	YPL274W	+	0.468
chrXVI	25086	26064	YPL273W	+	0.256
chrXVI	26610	28164	YPL272C	-	0.507
chrXVI	30078	30267	YPL271W	+	0
chrXVI	30481	32803	YPL270W	+	0.324
chrXVI	33012	34947	YPL269W	+	0.256
chrXVI	35235	37845	YPL268W	+	-0.112
chrXVI	38168	38798	YPL267W	+	0.652
chrXVI	39120	40077	YPL266W	+	-0.019
chrXVI	41042	42869	YPL265W	+	0.754
chrXVI	43282	44344	YPL264C	-	0.269
chrXVI	44550	46506	YPL263C	-	-0.677
chrXVI	47335	48802	YPL262W	+	-0.119
chrXVI	49302	50958	YPL260W	+	-0.124
chrXVI	51243	52671	YPL259C	-	-0.095
chrXVI	53497	55153	YPL258C	-	0.198
chrXVI	63278	63860	YPL257W	+	-0.311
chrXVI	64976	66614	YPL256C	-	-1.12
chrXVI	67724	68882	YPL255W	+	-0.143
chrXVI	69484	70951	YPL254W	+	-0.003
chrXVI	71062	73006	YPL253C	-	-0.42
chrXVI	73362	73881	YPL252C	-	-0.479
chrXVI	74308	74719	YPL250C	-	-0.034
chrXVI	76668	79353	YPL249C	-	-0.105
chrXVI	79710	82356	YPL248C	-	-0.293
chrXVI	82624	84196	YPL247C	-	0.519
chrXVI	84508	85297	YPL246C	-	-0.019
chrXVI	85585	86950	YPL245W	+	-0.386
chrXVI	87013	88033	YPL244C	-	-0.149
chrXVI	88516	90316	YPL243W	+	-0.484
chrXVI	90621	95109	YPL242C	-	-0.104
chrXVI	95371	96258	YPL241C	-	1.428
chrXVI	96495	98625	YPL240C	-	0
chrXVI	99483	100086	YPL239W	+	-0.705
chrXVI	100495	101353	YPL237W	+	-0.252
chrXVI	101607	102702	YPL236C	-	0.006
chrXVI	103231	104647	YPL235W	+	-0.318
chrXVI	104945	105440	YPL234C	-	-0.089
chrXVI	106171	106822	YPL233W	+	0.005
chrXVI	107274	108147	YPL232W	+	0.303
chrXVI	115311	116487	YPL230W	+	1.603
chrXVI	117066	117687	YPL229W	+	-0.059
chrXVI	118381	120031	YPL228W	+	-0.133
chrXVI	120162	121167	YPL227C	-	-0.054
chrXVI	121766	125357	YPL226W	+	-0.431
chrXVI	126005	126446	YPL225W	+	0.299
chrXVI	126633	128088	YPL224C	-	0.416
chrXVI	128631	129138	YPL223C	-	0.83
chrXVI	130161	132228	YPL222W	+	1.044
chrXVI	133042	135424	YPL221W	+	0.717
chrXVI	135789	136443	YPL220W	+	0.749
chrXVI	136749	138228	YPL219W	+	0.096
chrXVI	138697	139409	YPL218W	+	-0.11
chrXVI	139619	143171	YPL217C	-	-0.427
chrXVI	143820	147129	YPL216W	+	0
chrXVI	147415	148423	YPL215W	+	-0.241
chrXVI	148568	150191	YPL214C	-	0.159
chrXVI	150613	151330	YPL213W	+	0.443
chrXVI	151514	153149	YPL212C	-	-0.341
chrXVI	153494	154040	YPL211W	+	-0.171
chrXVI	154289	156212	YPL210C	-	-0.238
chrXVI	156489	157593	YPL209C	-	0.326
chrXVI	157841	159593	YPL208W	+	0.076
chrXVI	159908	162341	YPL207W	+	-0.311
chrXVI	162631	163597	YPL206C	-	0.34
chrXVI	164275	165760	YPL204W	+	-0.359
chrXVI	166255	167398	YPL203W	+	0.353
chrXVI	168087	169338	YPL202C	-	-0.487
chrXVI	169769	171155	YPL201C	-	-0.172
chrXVI	171483	171954	YPL200W	+	-0.464
chrXVI	172032	172755	YPL199C	-	-0.662
chrXVI	173151	174702	YPL198W	+	-0.154
chrXVI	175042	175864	YPL196W	+	0.361
chrXVI	176222	179021	YPL195W	+	0.386
chrXVI	179276	181115	YPL194W	+	-0.018
chrXVI	181402	182548	YPL193W	+	-0.022
chrXVI	182654	183056	YPL192C	-	-0.119
chrXVI	183596	184679	YPL191C	-	0.135
chrXVI	185316	187725	YPL190C	-	-0.237
chrXVI	189153	190983	YPL189W	+	0.213
chrXVI	191405	192650	YPL188W	+	0.269
chrXVI	193647	194145	YPL187W	+	0
chrXVI	194511	195426	YPL186C	-	0.335
chrXVI	195949	197788	YPL184C	-	-0.238
chrXVI	199094	199376	YPL183W-A	+	0
chrXVI	199494	202536	YPL183C	-	-0.46
chrXVI	203420	204941	YPL181W	+	-0.101
chrXVI	205247	207647	YPL180W	+	-0.145
chrXVI	208156	209806	YPL179W	+	0.019
chrXVI	212157	212784	YPL178W	+	-0.259
chrXVI	213041	213962	YPL177C	-	0
chrXVI	216011	218363	YPL176C	-	0.312
chrXVI	218629	220088	YPL175W	+	0.36
chrXVI	220166	222773	YPL174C	-	-0.086
chrXVI	223142	224036	YPL173W	+	-0.163
chrXVI	224352	225741	YPL172C	-	0
chrXVI	226168	227371	YPL171C	-	0.523
chrXVI	228313	228772	YPL170W	+	-0.485
chrXVI	229038	230838	YPL169C	-	0.13
chrXVI	231216	232509	YPL168W	+	0.077
chrXVI	232592	237107	YPL167C	-	0.334
chrXVI	237337	237979	YPL166W	+	-0.017
chrXVI	237955	239077	YPL165C	-	0.106
chrXVI	239349	241497	YPL164C	-	0.404
chrXVI	241917	242700	YPL163C	-	-0.079
chrXVI	243205	244027	YPL162C	-	0.226
chrXVI	244318	246220	YPL161C	-	0.032
chrXVI	246989	250262	YPL160W	+	-0.203
chrXVI	250906	251668	YPL159C	-	0.216
chrXVI	252033	254310	YPL158C	-	-0.489
chrXVI	254813	255761	YPL157W	+	-0.523
chrXVI	255912	256767	YPL156C	-	-0.019
chrXVI	257215	259336	YPL155C	-	-0.038
chrXVI	259713	260931	YPL154C	-	0.682
chrXVI	261726	264192	YPL153C	-	0.201
chrXVI	265027	266104	YPL152W	+	0.073
chrXVI	266179	267535	YPL151C	-	-0.273
chrXVI	268187	270893	YPL150W	+	0.373
chrXVI	271309	272194	YPL149W	+	0.14
chrXVI	272293	272815	YPL148C	-	0.21
chrXVI	276161	277529	YPL146C	-	-0.444
chrXVI	278394	279699	YPL145C	-	0.015
chrXVI	280479	280926	YPL144W	+	-0.636
chrXVI	282121	282970	YPL143W	+	-0.294
chrXVI	283463	286061	YPL141C	-	-0.395
chrXVI	287513	289034	YPL140C	-	0
chrXVI	289668	291051	YPL139C	-	-0.021
chrXVI	291365	292427	YPL138C	-	-0.173
chrXVI	292816	296647	YPL137C	-	0.275
chrXVI	297552	298050	YPL135W	+	-0.338
chrXVI	298570	299503	YPL134C	-	0.08
chrXVI	299887	301228	YPL133C	-	-0.143
chrXVI	301715	302618	YPL132W	+	-0.582
chrXVI	303120	304014	YPL131W	+	0.243
chrXVI	304386	305058	YPL130W	+	0.693
chrXVI	305297	306137	YPL129W	+	-0.279
chrXVI	306532	308221	YPL128C	-	-0.137
chrXVI	308827	309604	YPL127C	-	0.763
chrXVI	310209	312900	YPL126W	+	-0.075
chrXVI	313387	316486	YPL125W	+	0.054
chrXVI	316754	317516	YPL124W	+	0.57
chrXVI	317640	318945	YPL123C	-	0.202
chrXVI	319225	320767	YPL122C	-	-0.141
chrXVI	320961	321630	YPL121C	-	0
chrXVI	322070	323744	YPL120W	+	-0.226
chrXVI	324410	326264	YPL119C	-	0.342
chrXVI	326627	327662	YPL118W	+	-0.205
chrXVI	327863	328730	YPL117C	-	-0.083
chrXVI	332099	335486	YPL115C	-	0.053
chrXVI	335952	337143	YPL113C	-	-0.025
chrXVI	337435	338620	YPL112C	-	-0.166
chrXVI	339943	340945	YPL111W	+	1.056
chrXVI	341067	344739	YPL110C	-	0.363
chrXVI	345263	347391	YPL109C	-	0.171
chrXVI	348447	348954	YPL108W	+	-0.315
chrXVI	349120	349867	YPL107W	+	-0.312
chrXVI	350195	352277	YPL106C	-	0.401
chrXVI	352864	355414	YPL105C	-	-0.276
chrXVI	355701	357678	YPL104W	+	0.024
chrXVI	358001	359408	YPL103C	-	0.449
chrXVI	360210	361581	YPL101W	+	0.331
chrXVI	361873	363364	YPL100W	+	0.12
chrXVI	363521	364070	YPL099C	-	-0.25
chrXVI	364387	364729	YPL098C	-	-0.287
chrXVI	364953	366432	YPL097W	+	0.29
chrXVI	366928	368020	YPL096W	+	-0.31
chrXVI	368072	369443	YPL095C	-	-0.096
chrXVI	369840	370665	YPL094C	-	-0.306
chrXVI	370979	372923	YPL093W	+	-0.054
chrXVI	373794	375171	YPL092W	+	0.271
chrXVI	375503	376955	YPL091W	+	-0.551
chrXVI	377292	378397	YPL090C	-	0.099
chrXVI	379121	381152	YPL089C	-	0.05
chrXVI	381966	382995	YPL088W	+	1.197
chrXVI	383456	384410	YPL087W	+	0.626
chrXVI	384774	386448	YPL086C	-	-0.638
chrXVI	387068	393656	YPL085W	+	-0.042
chrXVI	394039	396574	YPL084W	+	0.116
chrXVI	396703	398107	YPL083C	-	0.032
chrXVI	404951	406046	YPL081W	+	-0.181
chrXVI	406637	407541	YPL079W	+	0.025
chrXVI	408011	408746	YPL078C	-	-0.015
chrXVI	409369	410092	YPL077C	-	-0.218
chrXVI	410444	411287	YPL076W	+	0.03
chrXVI	412255	415364	YPL075W	+	0.058
chrXVI	415764	418029	YPL074W	+	-0.373
chrXVI	418513	420013	YPL072W	+	0.077
chrXVI	420049	420520	YPL071C	-	-0.023
chrXVI	420949	422788	YPL070W	+	0
chrXVI	422886	423894	YPL069C	-	0.271
chrXVI	424216	425098	YPL068C	-	0.35
chrXVI	425252	425849	YPL067C	-	0.662
chrXVI	426234	427674	YPL066W	+	0.042
chrXVI	427928	428657	YPL065W	+	0.083
chrXVI	428712	429618	YPL064C	-	-0.225
chrXVI	429940	431371	YPL063W	+	0.26
chrXVI	432589	434092	YPL061W	+	0.242
chrXVI	434524	435766	YPL060W	+	-0.009
chrXVI	444580	445033	YPL059W	+	0.325
chrXVI	445843	450379	YPL058C	-	0.494
